Education:Do you have a school agged youth ?:Yes,#NAME?,Education.Do.you.have.a.school.agged.youth.?.Yes
Education:Do you have a school agged youth ?:No,#NAME?,Education.Do.you.have.a.school.agged.youth.?.No
Education:Do you have a school agged youth ?:NA,#NAME?,Education.Do.you.have.a.school.agged.youth.?.NA
Youth (16-24 years):How many youth have completed basic education (10th grade) either in COO or in Jordan?male,#NAME?,Youth.-16-24.years-.How.many.youth.have.completed.basic.education.-10th.grade-.either.in.COO.or.in.Jordan?male
Youth (16-24 years):How many youth have completed basic education (10th grade) either in COO or in Jordan? Female,#NAME?,Youth.-16-24.years-.How.many.youth.have.completed.basic.education.-10th.grade-.either.in.COO.or.in.Jordan?.Female
Youth (16-24 years):How many HH members aged 16-24 in the household are not in education not employed and not in training? Male:______________,#NAME?,Youth.-16-24.years-.How.many.HH.members.aged.16-24.in.the.household.are.not.in.education.not.employed.and.not.in.training?.Male.
Youth (16-24 years):How many HH members aged 16-24 in the household are not in education not employed and not in training? FeMale:______________,#NAME?,Youth.-16-24.years-.How.many.HH.members.aged.16-24.in.the.household.are.not.in.education.not.employed.and.not.in.training?.FeMale.
Other Information:Number of kids who are going to nursery &-or kindergarten :,#NAME?,Other.Information.Number.of.kids.who.are.going.to.nursery.and-or.kindergarten..
Number of family members who are going to universities in Jordan ::Type of university ::Public,#NAME?,Number.of.family.members.who.are.going.to.universities.in.Jordan...Type.of.university...Public
Number of family members who are going to universities in Jordan ::Type of university ::Private,#NAME?,Number.of.family.members.who.are.going.to.universities.in.Jordan...Type.of.university...Private
Number of family members who are going to universities in Jordan ::Name of the universities :,#NAME?,Number.of.family.members.who.are.going.to.universities.in.Jordan...Name.of.the.universities..
Medical Condition:Are your family members (in the same file) suffering from chronic diseases ::Yes,#NAME?,Medical.Condition.Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases...Yes
Medical Condition:Are your family members (in the same file) suffering from chronic diseases ::No,#NAME?,Medical.Condition.Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases...No
Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Father,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.If.yes..specify...Father
Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Mother,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.If.yes..specify...Mother
Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Children under 5 years,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.If.yes..specify...Children.under.5.years
Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Children above 5 years,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.If.yes..specify...Children.above.5.years
Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Other. please specify:,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.If.yes..specify...Other..please.specify.
Are your family members (in the same file) suffering from chronic diseases:Name:_____________,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.Name.____
Are your family members (in the same file) suffering from chronic diseases:Relationship:___________,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.Relationship.__
Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Hypertension,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.If.yes..specify...Hypertension
Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Diabetes,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.If.yes..specify...Diabetes
Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Cardiovascular,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.If.yes..specify...Cardiovascular
Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Critical medical condition (life-threatening),#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.If.yes..specify...Critical.medical.condition.-life-threatening-
Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Other. specify,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.If.yes..specify...Other..specify
Are your family members (in the same file) suffering from chronic diseases:IF other please specify :,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.IF.other.please.specify..
Are your family members (in the same file) suffering from chronic diseases:IF Children under 5 years or upove 5 years old how many :,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.IF.Children.under.5.years.or.upove.5.years.old.how.many..
Are your family members (in the same file) suffering from chronic diseases:Medical reports checked::Yes,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.Medical.reports.checked..Yes
Are your family members (in the same file) suffering from chronic diseases:Medical reports checked::No,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.Medical.reports.checked..No
Are your family members (in the same file) suffering from chronic diseases:Medical reports checked :,#NAME?,Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases.Medical.reports.checked..
Access to Health Services:If there was a medical need. were you or any of your family members able to access public hospitals-clinics in the past six months ::Yes,#NAME?,Access.to.Health.Services.If.there.was.a.medical.need..were.you.or.any.of.your.family.members.able.to.access.public.hospitals-clinics.in.the.past.six.months...Yes
Access to Health Services:If there was a medical need. were you or any of your family members able to access public hospitals-clinics in the past six months ::No,#NAME?,Access.to.Health.Services.If.there.was.a.medical.need..were.you.or.any.of.your.family.members.able.to.access.public.hospitals-clinics.in.the.past.six.months...No
Access to Health Services:If there was a medical need. were you or any of your family members able to access public hospitals-clinics in the past six months ::NA,#NAME?,Access.to.Health.Services.If.there.was.a.medical.need..were.you.or.any.of.your.family.members.able.to.access.public.hospitals-clinics.in.the.past.six.months...NA
Access to Health Services:If yes. where ::Public clinic-hospital,#NAME?,Access.to.Health.Services.If.yes..where...Public.clinic-hospital
Access to Health Services:If yes. where ::Private clinic-hospital,#NAME?,Access.to.Health.Services.If.yes..where...Private.clinic-hospital
Access to Health Services:If yes. where ::CBOs-NGOs,#NAME?,Access.to.Health.Services.If.yes..where...CBOs-NGOs
Access to Health Services:If yes. where ::UNHCR supported organization (JHAS. Caritas),#NAME?,Access.to.Health.Services.If.yes..where...UNHCR.supported.organization.-JHAS..Caritas-
Access to Health Services:If no. why ::Finances (cost of transport. fees. etc.),#NAME?,Access.to.Health.Services.If.no..why...Finances.-cost.of.transport..fees..etc.-
Access to Health Services:If no. why ::Documentation (problems related to MOI-service card or UNHCR certificate),#NAME?,Access.to.Health.Services.If.no..why...Documentation.-problems.related.to.MOI-service.card.or.UNHCR.certificate-
Access to Health Services:If no. why ::Relevant medical services were not available (specialization not available. medication not available. etc.),#NAME?,Access.to.Health.Services.If.no..why...Relevant.medical.services.were.not.available.-specialization.not.available..medication.not.available..etc.-
Access to Health Services:If no. why ::Hospital-clinic personnel denied access without clear reason,#NAME?,Access.to.Health.Services.If.no..why...Hospital-clinic.personnel.denied.access.without.clear.reason
Access to Health Services:If no. why ::Lack of knowledge,#NAME?,Access.to.Health.Services.If.no..why...Lack.of.knowledge
Access to Health Services:If no. why ::Other,#NAME?,Access.to.Health.Services.If.no..why...Other
Access to Health Services:IF other please specify :,#NAME?,Access.to.Health.Services.IF.other.please.specify..
Access to Health Services:For children between 0-6 months. are they breastfed exclusively ::Yes,#NAME?,Access.to.Health.Services.For.children.between.0-6.months..are.they.breastfed.exclusively...Yes
Access to Health Services:For children between 0-6 months. are they breastfed exclusively ::No,#NAME?,Access.to.Health.Services.For.children.between.0-6.months..are.they.breastfed.exclusively...No
Access to Health Services:For children between 0-6 months. are they breastfed exclusively ::NA,#NAME?,Access.to.Health.Services.For.children.between.0-6.months..are.they.breastfed.exclusively...NA
Access to Health Services:If there are any lactating women. is there any problem ::Yes,#NAME?,Access.to.Health.Services.If.there.are.any.lactating.women..is.there.any.problem...Yes
Access to Health Services:If there are any lactating women. is there any problem ::No,#NAME?,Access.to.Health.Services.If.there.are.any.lactating.women..is.there.any.problem...No
Access to Health Services:If there are any lactating women. is there any problem ::NA,#NAME?,Access.to.Health.Services.If.there.are.any.lactating.women..is.there.any.problem...NA
Vaccination:Do you have a child under 5 years who was not immunized for measles?:Yes,#NAME?,Vaccination.Do.you.have.a.child.under.5.years.who.was.not.immunized.for.measles?.Yes
Vaccination:Do you have a child under 5 years who was not immunized for measles?:No,#NAME?,Vaccination.Do.you.have.a.child.under.5.years.who.was.not.immunized.for.measles?.No
Vaccination:Do you have a child under 5 years who was not immunized for measles?:NA,#NAME?,Vaccination.Do.you.have.a.child.under.5.years.who.was.not.immunized.for.measles?.NA
Vaccination:Do you have a child under 5 years who was not immunized for polio? (child who never had a polio dose):Yes,#NAME?,Vaccination.Do.you.have.a.child.under.5.years.who.was.not.immunized.for.polio?.-child.who.never.had.a.polio.dose-.Yes
Vaccination:Do you have a child under 5 years who was not immunized for polio? (child who never had a polio dose):No,#NAME?,Vaccination.Do.you.have.a.child.under.5.years.who.was.not.immunized.for.polio?.-child.who.never.had.a.polio.dose-.No
Vaccination:Do you have a child under 5 years who was not immunized for polio? (child who never had a polio dose):NA,#NAME?,Vaccination.Do.you.have.a.child.under.5.years.who.was.not.immunized.for.polio?.-child.who.never.had.a.polio.dose-.NA
Vaccination:If you have children under 2 years. have they received routine vaccines (EPI)? (Note: As this is sometimes difficult for household and staff to distinguish from above. could use a proxy . question such as: do you have children under 2 who have a vaccination card?):Yes,#NAME?,Vaccination.If.you.have.children.under.2.years..have.they.received.routine.vaccines.-EPI-?.-Note..As.this.is.sometimes.difficult.for.household.and.staff.to.distinguish.from.above..could.use.a.proxy...question.such.as..do.you.have.children.under.2.who.have.a.vaccination.card?-.Yes
Vaccination:If you have children under 2 years. have they received routine vaccines (EPI)? (Note: As this is sometimes difficult for household and staff to distinguish from above. could use a proxy . question such as: do you have children under 2 who have a vaccination card?):No,#NAME?,Vaccination.If.you.have.children.under.2.years..have.they.received.routine.vaccines.-EPI-?.-Note..As.this.is.sometimes.difficult.for.household.and.staff.to.distinguish.from.above..could.use.a.proxy...question.such.as..do.you.have.children.under.2.who.have.a.vaccination.card?-.No
Vaccination:If you have children under 2 years. have they received routine vaccines (EPI)? (Note: As this is sometimes difficult for household and staff to distinguish from above. could use a proxy . question such as: do you have children under 2 who have a vaccination card?):NA,#NAME?,Vaccination.If.you.have.children.under.2.years..have.they.received.routine.vaccines.-EPI-?.-Note..As.this.is.sometimes.difficult.for.household.and.staff.to.distinguish.from.above..could.use.a.proxy...question.such.as..do.you.have.children.under.2.who.have.a.vaccination.card?-.NA
Age & Disability:Are your family members (in the same file) suffering from chronic diseases-impairments-dishabilles?:Yes,#NAME?,Age.and.Disability.Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases-impairments-dishabilles?.Yes
Age & Disability:Are your family members (in the same file) suffering from chronic diseases-impairments-dishabilles?:No,#NAME?,Age.and.Disability.Are.your.family.members.-in.the.same.file-.suffering.from.chronic.diseases-impairments-dishabilles?.No
Age & Disability details:How many of the following are part of your family (in the same file) ::Pregnant females with complications (UNHCR),#NAME?,Age.and.Disability.details.How.many.of.the.following.are.part.of.your.family.-in.the.same.file-...Pregnant.females.with.complications.-UNHCR-
Age & Disability details:How many of the following are part of your family (in the same file) ::Visual-hearing impairment,#NAME?,Age.and.Disability.details.How.many.of.the.following.are.part.of.your.family.-in.the.same.file-...Visual-hearing.impairment
Age & Disability details:How many of the following are part of your family (in the same file) ::Other physical disability,#NAME?,Age.and.Disability.details.How.many.of.the.following.are.part.of.your.family.-in.the.same.file-...Other.physical.disability
Age & Disability details:How many of the following are part of your family (in the same file) ::Mental disability,#NAME?,Age.and.Disability.details.How.many.of.the.following.are.part.of.your.family.-in.the.same.file-...Mental.disability
Age & Disability details:How many of the following are part of your family (in the same file) ::Intellectual disability,#NAME?,Age.and.Disability.details.How.many.of.the.following.are.part.of.your.family.-in.the.same.file-...Intellectual.disability
Age & Disability details:How many of the following are part of your family (in the same file) ::Temporary injured,#NAME?,Age.and.Disability.details.How.many.of.the.following.are.part.of.your.family.-in.the.same.file-...Temporary.injured
Age & Disability details:How many of the following are part of your family (in the same file) ::Chronically ill or serious medical condition,#NAME?,Age.and.Disability.details.How.many.of.the.following.are.part.of.your.family.-in.the.same.file-...Chronically.ill.or.serious.medical.condition
Age & Disability details:How many of the following are part of your family (in the same file) ::Other people in need of support to do daily activities,#NAME?,Age.and.Disability.details.How.many.of.the.following.are.part.of.your.family.-in.the.same.file-...Other.people.in.need.of.support.to.do.daily.activities
Age & Disability details:Visual-hearing impairment:Partial,#NAME?,Age.and.Disability.details.Visual-hearing.impairment.Partial
Age & Disability details:Visual-hearing impairment:Complete,#NAME?,Age.and.Disability.details.Visual-hearing.impairment.Complete
Age & Disability details:Age ::0-17 years old,#NAME?,Age.and.Disability.details.Age...0-17.years.old
Age & Disability details:Age ::18-60 years old,#NAME?,Age.and.Disability.details.Age...18-60.years.old
Age & Disability details:Age ::61 years and above,#NAME?,Age.and.Disability.details.Age...61.years.and.above
Age & Disability details:Number of the disability in the same age group :,#NAME?,Age.and.Disability.details.Number.of.the.disability.in.the.same.age.group..
Effect on Daily Activities-Work:Are there any other family members (not in the same file &-or not registered with UNHCR) that suffer from serious medical condition ::Yes,#NAME?,Effect.on.Daily.Activities-Work.Are.there.any.other.family.members.-not.in.the.same.file.and-or.not.registered.with.UNHCR-.that.suffer.from.serious.medical.condition...Yes
Effect on Daily Activities-Work:Are there any other family members (not in the same file &-or not registered with UNHCR) that suffer from serious medical condition ::No,#NAME?,Effect.on.Daily.Activities-Work.Are.there.any.other.family.members.-not.in.the.same.file.and-or.not.registered.with.UNHCR-.that.suffer.from.serious.medical.condition...No
Effect on Daily Activities-Work:Are there any other family members (not in the same file &-or not registered with UNHCR) that suffer from serious medical condition ::NA,#NAME?,Effect.on.Daily.Activities-Work.Are.there.any.other.family.members.-not.in.the.same.file.and-or.not.registered.with.UNHCR-.that.suffer.from.serious.medical.condition...NA
Effect on Daily Activities-Work:If yes. please specify :,#NAME?,Effect.on.Daily.Activities-Work.If.yes..please.specify..
Effect on Daily Activities-Work:Does identified medical problem-disability affect the person?s ability to perform activity of daily living (eating. bathing. toileting. dressing. transferring) ::Yes,#NAME?,Effect.on.Daily.Activities-Work.Does.identified.medical.problem-disability.affect.the.person?s.ability.to.perform.activity.of.daily.living.-eating..bathing..toileting..dressing..transferring-...Yes
Effect on Daily Activities-Work:Does identified medical problem-disability affect the person?s ability to perform activity of daily living (eating. bathing. toileting. dressing. transferring) ::No,#NAME?,Effect.on.Daily.Activities-Work.Does.identified.medical.problem-disability.affect.the.person?s.ability.to.perform.activity.of.daily.living.-eating..bathing..toileting..dressing..transferring-...No
Effect on Daily Activities-Work:Does identified medical problem-disability affect the adult(s)? ability to work ::Yes,#NAME?,Effect.on.Daily.Activities-Work.Does.identified.medical.problem-disability.affect.the.adult-s-?.ability.to.work...Yes
Effect on Daily Activities-Work:Does identified medical problem-disability affect the adult(s)? ability to work ::No,#NAME?,Effect.on.Daily.Activities-Work.Does.identified.medical.problem-disability.affect.the.adult-s-?.ability.to.work...No
Family Unity:Family unity for nuclear family members (parents. children. siblings) ::Yes,#NAME?,Family.Unity.Family.unity.for.nuclear.family.members.-parents..children..siblings-...Yes
Family Unity:Family unity for nuclear family members (parents. children. siblings) ::No,#NAME?,Family.Unity.Family.unity.for.nuclear.family.members.-parents..children..siblings-...No
If no. specify family members that separated and their location::specify family members that separated ::Father,#NAME?,If.no..specify.family.members.that.separated.and.their.location..specify.family.members.that.separated...Father
If no. specify family members that separated and their location::specify family members that separated ::Mother,#NAME?,If.no..specify.family.members.that.separated.and.their.location..specify.family.members.that.separated...Mother
If no. specify family members that separated and their location::specify family members that separated ::Son,#NAME?,If.no..specify.family.members.that.separated.and.their.location..specify.family.members.that.separated...Son
If no. specify family members that separated and their location::specify family members that separated ::Daughter,#NAME?,If.no..specify.family.members.that.separated.and.their.location..specify.family.members.that.separated...Daughter
If no. specify family members that separated and their location::specify family members location ::Jordan,#NAME?,If.no..specify.family.members.that.separated.and.their.location..specify.family.members.location...Jordan
If no. specify family members that separated and their location::specify family members location ::syria,#NAME?,If.no..specify.family.members.that.separated.and.their.location..specify.family.members.location...syria
If no. specify family members that separated and their location::specify family members location ::Unknown,#NAME?,If.no..specify.family.members.that.separated.and.their.location..specify.family.members.location...Unknown
If no. specify family members that separated and their location::specify family members location ::Other country,#NAME?,If.no..specify.family.members.that.separated.and.their.location..specify.family.members.location...Other.country
If no. specify family members that separated and their location::IF other please specify :,#NAME?,If.no..specify.family.members.that.separated.and.their.location..IF.other.please.specify..
Entry into Jordan:When did the members of your family arrive from Syria? First arrival: (first family member):,#NAME?,Entry.into.Jordan.When.did.the.members.of.your.family.arrive.from.Syria?.First.arrival..-first.family.member-.
Entry into Jordan:When did the members of your family arrive from Syria? Last arrival: (last family member):,#NAME?,Entry.into.Jordan.When.did.the.members.of.your.family.arrive.from.Syria?.Last.arrival..-last.family.member-.
Entry into Jordan:Multiple entries::Yes,#NAME?,Entry.into.Jordan.Multiple.entries..Yes
Entry into Jordan:Multiple entries::No,#NAME?,Entry.into.Jordan.Multiple.entries..No
Entry into Jordan:If Yes who :,#NAME?,Entry.into.Jordan.If.Yes.who..
Entry into Jordan:How Often,#NAME?,Entry.into.Jordan.How.Often
Entry into Jordan:If the answer is ?yes?. provide the reason for your last travel to Syria::Retrieve documents,#NAME?,Entry.into.Jordan.If.the.answer.is.?yes?..provide.the.reason.for.your.last.travel.to.Syria..Retrieve.documents
Entry into Jordan:If the answer is ?yes?. provide the reason for your last travel to Syria::Get family members,#NAME?,Entry.into.Jordan.If.the.answer.is.?yes?..provide.the.reason.for.your.last.travel.to.Syria..Get.family.members
Entry into Jordan:If the answer is ?yes?. provide the reason for your last travel to Syria::Check on property,#NAME?,Entry.into.Jordan.If.the.answer.is.?yes?..provide.the.reason.for.your.last.travel.to.Syria..Check.on.property
Entry into Jordan:If the answer is ?yes?. provide the reason for your last travel to Syria::Get school examination,#NAME?,Entry.into.Jordan.If.the.answer.is.?yes?..provide.the.reason.for.your.last.travel.to.Syria..Get.school.examination
Entry into Jordan:If the answer is ?yes?. provide the reason for your last travel to Syria::Harvest corps,#NAME?,Entry.into.Jordan.If.the.answer.is.?yes?..provide.the.reason.for.your.last.travel.to.Syria..Harvest.corps
Entry into Jordan:If the answer is ?yes?. provide the reason for your last travel to Syria::Collect pension,#NAME?,Entry.into.Jordan.If.the.answer.is.?yes?..provide.the.reason.for.your.last.travel.to.Syria..Collect.pension
Entry into Jordan:If the answer is ?yes?. provide the reason for your last travel to Syria::Visit family-attend family ceremonies. funerals. etc,#NAME?,Entry.into.Jordan.If.the.answer.is.?yes?..provide.the.reason.for.your.last.travel.to.Syria..Visit.family-attend.family.ceremonies..funerals..etc
Entry into Jordan:If the answer is ?yes?. provide the reason for your last travel to Syria::Other. specify,#NAME?,Entry.into.Jordan.If.the.answer.is.?yes?..provide.the.reason.for.your.last.travel.to.Syria..Other..specify
Entry into Jordan:IF other please specify :,#NAME?,Entry.into.Jordan.IF.other.please.specify..
UNHCR Asylum Seeker Certificate:Do you have a valid registration with UNHCR? (Look at expiry date)?:Yes,#NAME?,UNHCR.Asylum.Seeker.Certificate.Do.you.have.a.valid.registration.with.UNHCR?.-Look.at.expiry.date-?.Yes
UNHCR Asylum Seeker Certificate:Do you have a valid registration with UNHCR? (Look at expiry date)?:No,#NAME?,UNHCR.Asylum.Seeker.Certificate.Do.you.have.a.valid.registration.with.UNHCR?.-Look.at.expiry.date-?.No
UNHCR Asylum Seeker Certificate:If any. what is the reason?:You approached UNHCR and you did not receive an appointment for renewal,#NAME?,UNHCR.Asylum.Seeker.Certificate.If.any..what.is.the.reason?.You.approached.UNHCR.and.you.did.not.receive.an.appointment.for.renewal
UNHCR Asylum Seeker Certificate:If any. what is the reason?:Not renewed yet but have a renewal appointment,#NAME?,UNHCR.Asylum.Seeker.Certificate.If.any..what.is.the.reason?.Not.renewed.yet.but.have.a.renewal.appointment
UNHCR Asylum Seeker Certificate:If any. what is the reason?:Not renewed and need a renewal appointment (ensure referral to UNHCR),#NAME?,UNHCR.Asylum.Seeker.Certificate.If.any..what.is.the.reason?.Not.renewed.and.need.a.renewal.appointment.-ensure.referral.to.UNHCR-
UNHCR Asylum Seeker Certificate:How many of your nuclear family members are not registered with UNHCR?,#NAME?,UNHCR.Asylum.Seeker.Certificate.How.many.of.your.nuclear.family.members.are.not.registered.with.UNHCR?
UNHCR Asylum Seeker Certificate:Do you have your asylum-seeker certificate?:Yes,#NAME?,UNHCR.Asylum.Seeker.Certificate.Do.you.have.your.asylum-seeker.certificate?.Yes
UNHCR Asylum Seeker Certificate:Do you have your asylum-seeker certificate?:No (ensure referral to UNHCR),#NAME?,UNHCR.Asylum.Seeker.Certificate.Do.you.have.your.asylum-seeker.certificate?.No.-ensure.referral.to.UNHCR-
UNHCR Asylum Seeker Certificate:If not. what is the reason?:Lost,#NAME?,UNHCR.Asylum.Seeker.Certificate.If.not..what.is.the.reason?.Lost
UNHCR Asylum Seeker Certificate:If not. what is the reason?:Not received from UNHCR,#NAME?,UNHCR.Asylum.Seeker.Certificate.If.not..what.is.the.reason?.Not.received.from.UNHCR
UNHCR Asylum Seeker Certificate:If not. what is the reason?:Confiscated by service provider (hospital. school. etc.),#NAME?,UNHCR.Asylum.Seeker.Certificate.If.not..what.is.the.reason?.Confiscated.by.service.provider.-hospital..school..etc.-
UNHCR Asylum Seeker Certificate:If not. what is the reason?:Confiscated by authorities (police. etc.),#NAME?,UNHCR.Asylum.Seeker.Certificate.If.not..what.is.the.reason?.Confiscated.by.authorities.-police..etc.-
UNHCR Asylum Seeker Certificate:If not. what is the reason?:Other. specify,#NAME?,UNHCR.Asylum.Seeker.Certificate.If.not..what.is.the.reason?.Other..specify
UNHCR Asylum Seeker Certificate:IF other please specify :,#NAME?,UNHCR.Asylum.Seeker.Certificate.IF.other.please.specify..
Documentation & Protection:Is the family Syrian?:Yes,#NAME?,Documentation.and.Protection.Is.the.family.Syrian?.Yes
Documentation & Protection:Is the family Syrian?:No,#NAME?,Documentation.and.Protection.Is.the.family.Syrian?.No
Documentation & Protection:If non-Syrian. do you have a residency permit in Jordan?:Yes,#NAME?,Documentation.and.Protection.If.non-Syrian..do.you.have.a.residency.permit.in.Jordan?.Yes
Documentation & Protection:If non-Syrian. do you have a residency permit in Jordan?:No,#NAME?,Documentation.and.Protection.If.non-Syrian..do.you.have.a.residency.permit.in.Jordan?.No
Documentation & Protection:If not. what is the reason:,#NAME?,Documentation.and.Protection.If.not..what.is.the.reason.
Documentation & Protection:If yes. how did you obtain the residency permit?,#NAME?,Documentation.and.Protection.If.yes..how.did.you.obtain.the.residency.permit?
MOI-Service Card:Do you have a valid MOI-service card ::Yes,#NAME?,MOI-Service.Card.Do.you.have.a.valid.MOI-service.card...Yes
MOI-Service Card:Do you have a valid MOI-service card ::No,#NAME?,MOI-Service.Card.Do.you.have.a.valid.MOI-service.card...No
MOI-Service Card:If yes. is the place of issuance the same as the place of residence::Yes,#NAME?,MOI-Service.Card.If.yes..is.the.place.of.issuance.the.same.as.the.place.of.residence..Yes
MOI-Service Card:If yes. is the place of issuance the same as the place of residence::No,#NAME?,MOI-Service.Card.If.yes..is.the.place.of.issuance.the.same.as.the.place.of.residence..No
MOI-Service Card:Governorate recorded on the MOI card ::Amman,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Amman
MOI-Service Card:Governorate recorded on the MOI card ::Ajloun,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Ajloun
MOI-Service Card:Governorate recorded on the MOI card ::Aqaba,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Aqaba
MOI-Service Card:Governorate recorded on the MOI card ::Balqa,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Balqa
MOI-Service Card:Governorate recorded on the MOI card ::Irbid,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Irbid
MOI-Service Card:Governorate recorded on the MOI card ::Jerash,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Jerash
MOI-Service Card:Governorate recorded on the MOI card ::Karak,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Karak
MOI-Service Card:Governorate recorded on the MOI card ::Ma?an,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Ma?an
MOI-Service Card:Governorate recorded on the MOI card ::Madaba,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Madaba
MOI-Service Card:Governorate recorded on the MOI card ::Mafraq,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Mafraq
MOI-Service Card:Governorate recorded on the MOI card ::Tafileh,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Tafileh
MOI-Service Card:Governorate recorded on the MOI card ::Zarqa,#NAME?,MOI-Service.Card.Governorate.recorded.on.the.MOI.card...Zarqa
MOI-Service Card:Are you still in the governorate where you registered with MOI ?:Yes,#NAME?,MOI-Service.Card.Are.you.still.in.the.governorate.where.you.registered.with.MOI.?.Yes
MOI-Service Card:Are you still in the governorate where you registered with MOI ?:No,#NAME?,MOI-Service.Card.Are.you.still.in.the.governorate.where.you.registered.with.MOI.?.No
MOI-Service Card:How many of your family members do not have valid registration with MOI :,#NAME?,MOI-Service.Card.How.many.of.your.family.members.do.not.have.valid.registration.with.MOI..
MOI-Service Card:Have you been facing any kind of difficulties in getting the MOI-service card ::Yes,#NAME?,MOI-Service.Card.Have.you.been.facing.any.kind.of.difficulties.in.getting.the.MOI-service.card...Yes
MOI-Service Card:Have you been facing any kind of difficulties in getting the MOI-service card ::No,#NAME?,MOI-Service.Card.Have.you.been.facing.any.kind.of.difficulties.in.getting.the.MOI-service.card...No
MOI-Service Card:If yes. why?:Had to pay money to a third person,#NAME?,MOI-Service.Card.If.yes..why?.Had.to.pay.money.to.a.third.person
MOI-Service Card:If yes. why?:Not comfortable approaching a police station,#NAME?,MOI-Service.Card.If.yes..why?.Not.comfortable.approaching.a.police.station
MOI-Service Card:If yes. why?:Unable to reach the police station (disabled. women with young children. working the whole day. etc.),#NAME?,MOI-Service.Card.If.yes..why?.Unable.to.reach.the.police.station.-disabled..women.with.young.children..working.the.whole.day..etc.-
MOI-Service Card:If yes. why?:Could not find a Jordanian bailer,#NAME?,MOI-Service.Card.If.yes..why?.Could.not.find.a.Jordanian.bailer
MOI-Service Card:If yes. why?:No documeant,#NAME?,MOI-Service.Card.If.yes..why?.No.documeant
Documentation:Are you missing any of the following documents ::Legal guardianship of minors,#NAME?,Documentation.Are.you.missing.any.of.the.following.documents...Legal.guardianship.of.minors
Documentation:Are you missing any of the following documents ::Stamped lease agreement,#NAME?,Documentation.Are.you.missing.any.of.the.following.documents...Stamped.lease.agreement
Documentation:Are you missing any of the following documents ::Medical certificate,#NAME?,Documentation.Are.you.missing.any.of.the.following.documents...Medical.certificate
Documentation:Are you missing any of the following documents ::Bail-out document,#NAME?,Documentation.Are.you.missing.any.of.the.following.documents...Bail-out.document
Documentation:Are you missing any of the following documents ::Marriage contract,#NAME?,Documentation.Are.you.missing.any.of.the.following.documents...Marriage.contract
Documentation:Are you missing any of the following documents ::Birth certificate,#NAME?,Documentation.Are.you.missing.any.of.the.following.documents...Birth.certificate
Documentation:Are you missing any of the following documents ::Birth notification,#NAME?,Documentation.Are.you.missing.any.of.the.following.documents...Birth.notification
Documentation:Are you missing any of the following documents ::Medical clearance certificate,#NAME?,Documentation.Are.you.missing.any.of.the.following.documents...Medical.clearance.certificate
Documentation:Are you missing any of the following documents ::Other,#NAME?,Documentation.Are.you.missing.any.of.the.following.documents...Other
